1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
ШтрихКод;ЛокальныйКод;Внешний код;Наименование;Полное наименование;ЕдиницаИзмерения;Группа;Группа2;Группа3;Группа4;Группа5;НДС;ЦенаПродажи;Страна;Поставщик;ЦенаЗакупки;Остаток;Производитель;ИНН Производителя;КПП Производителя;Импортер;ИНН Импортера;КПП Ипортера;Табак;Алкоголь;Крепость;Объем;АлкоКод;Вид алкогольной продукции
4606779608308;157;91ad1bac-ccfa-11de-b3e3-000ea6f87aa1;Эрмигурт пудинг в ассортименте 3,2% 100 гр;Эрмигурт пудинг в ассортименте 3,2% 100 гр;шт;Йогурты, творожки;Молочная продукция;;;;;24;;;;8;;;;;;;;;;;;;
4606779608506;157;91ad1bac-ccfa-11de-b3e3-000ea6f87aa1;Эрмигурт пудинг в ассортименте 3,2% 100 гр;Эрмигурт пудинг в ассортименте 3,2% 100 гр;шт;Йогурты, творожки;Молочная продукция;;;;;24;;;;8;;;;;;;;;;;;;
4606779029103;158;91ad1bae-ccfa-11de-b3e3-000ea6f87aa1;Эрмик для детей с кальцием  йогурт 2,5% Ehrmann  100 г;Эрмик для детей с кальцием  йогурт 2,5% Ehrmann  100 г;шт;Йогурты, творожки;Молочная продукция;;;;;25;;;;3;;;;;;;;;;;;;
4606779029202;158;91ad1bae-ccfa-11de-b3e3-000ea6f87aa1;Эрмик для детей с кальцием  йогурт 2,5% Ehrmann  100 г;Эрмик для детей с кальцием  йогурт 2,5% Ehrmann  100 г;шт;Йогурты, творожки;Молочная продукция;;;;;25;;;;3;;;;;;;;;;;;;
4606779029301;158;91ad1bae-ccfa-11de-b3e3-000ea6f87aa1;Эрмик для детей с кальцием  йогурт 2,5% Ehrmann  100 г;Эрмик для детей с кальцием  йогурт 2,5% Ehrmann  100 г;шт;Йогурты, творожки;Молочная продукция;;;;;25;;;;3;;;;;;;;;;;;;
4606779029400;158;91ad1bae-ccfa-11de-b3e3-000ea6f87aa1;Эрмик для детей с кальцием  йогурт 2,5% Ehrmann  100 г;Эрмик для детей с кальцием  йогурт 2,5% Ehrmann  100 г;шт;Йогурты, творожки;Молочная продукция;;;;;25;;;;3;;;;;;;;;;;;;
4606779481109;166;91ad1bbe-ccfa-11de-b3e3-000ea6f87aa1;Услада йогурт 1,2%  Ehrmann 320 г;Услада йогурт 1,2%  Ehrmann 320 г;шт;Йогурты, творожки;Молочная продукция;;;;;61;;;;1;;;;;;;;;;;;;
4606779481208;166;91ad1bbe-ccfa-11de-b3e3-000ea6f87aa1;Услада йогурт 1,2%  Ehrmann 320 г;Услада йогурт 1,2%  Ehrmann 320 г;шт;Йогурты, творожки;Молочная продукция;;;;;61;;;;1;;;;;;;;;;;;;
4606779481307;166;91ad1bbe-ccfa-11de-b3e3-000ea6f87aa1;Услада йогурт 1,2%  Ehrmann 320 г;Услада йогурт 1,2%  Ehrmann 320 г;шт;Йогурты, творожки;Молочная продукция;;;;;61;;;;1;;;;;;;;;;;;;
4606779481406;166;91ad1bbe-ccfa-11de-b3e3-000ea6f87aa1;Услада йогурт 1,2%  Ehrmann 320 г;Услада йогурт 1,2%  Ehrmann 320 г;шт;Йогурты, творожки;Молочная продукция;;;;;61;;;;1;;;;;;;;;;;;;
4606779623301;166;91ad1bbe-ccfa-11de-b3e3-000ea6f87aa1;Услада йогурт 1,2%  Ehrmann 320 г;Услада йогурт 1,2%  Ehrmann 320 г;шт;Йогурты, творожки;Молочная продукция;;;;;61;;;;1;;;;;;;;;;;;;
4606779667206;167;91ad1bc0-ccfa-11de-b3e3-000ea6f87aa1;Альпенланд йогурт 0,3% 320 гр;Альпенланд йогурт 0,3% 320 гр;шт;Йогурты, творожки;Молочная продукция;;;;;58;;;;1;;;;;;;;;;;;;
4606779667305;167;91ad1bc0-ccfa-11de-b3e3-000ea6f87aa1;Альпенланд йогурт 0,3% 320 гр;Альпенланд йогурт 0,3% 320 гр;шт;Йогурты, творожки;Молочная продукция;;;;;58;;;;1;;;;;;;;;;;;;
4606779520105;168;91ad1bc2-ccfa-11de-b3e3-000ea6f87aa1;Эрмигурт питьевой йогурт 1,2% Ehrmann  420 г;Эрмигурт питьевой йогурт 1,2% Ehrmann  420 г;шт;Йогурты, творожки;Молочная продукция;;;;;75;;;;1;;;;;;;;;;;;;
4606779520204;168;91ad1bc2-ccfa-11de-b3e3-000ea6f87aa1;Эрмигурт питьевой йогурт 1,2% Ehrmann  420 г;Эрмигурт питьевой йогурт 1,2% Ehrmann  420 г;шт;Йогурты, творожки;Молочная продукция;;;;;75;;;;1;;;;;;;;;;;;;
4606779520303;168;91ad1bc2-ccfa-11de-b3e3-000ea6f87aa1;Эрмигурт питьевой йогурт 1,2% Ehrmann  420 г;Эрмигурт питьевой йогурт 1,2% Ehrmann  420 г;шт;Йогурты, творожки;Молочная продукция;;;;;75;;;;1;;;;;;;;;;;;;
4606779520402;168;91ad1bc2-ccfa-11de-b3e3-000ea6f87aa1;Эрмигурт питьевой йогурт 1,2% Ehrmann  420 г;Эрмигурт питьевой йогурт 1,2% Ehrmann  420 г;шт;Йогурты, творожки;Молочная продукция;;;;;75;;;;1;;;;;;;;;;;;;
4606779520501;168;91ad1bc2-ccfa-11de-b3e3-000ea6f87aa1;Эрмигурт питьевой йогурт 1,2% Ehrmann  420 г;Эрмигурт питьевой йогурт 1,2% Ehrmann  420 г;шт;Йогурты, творожки;Молочная продукция;;;;;75;;;;1;;;;;;;;;;;;;
4606779609206;168;91ad1bc2-ccfa-11de-b3e3-000ea6f87aa1;Эрмигурт питьевой йогурт 1,2% Ehrmann  420 г;Эрмигурт питьевой йогурт 1,2% Ehrmann  420 г;шт;Йогурты, творожки;Молочная продукция;;;;;75;;;;1;;;;;;;;;;;;;
4606779609305;168;91ad1bc2-ccfa-11de-b3e3-000ea6f87aa1;Эрмигурт питьевой йогурт 1,2% Ehrmann  420 г;Эрмигурт питьевой йогурт 1,2% Ehrmann  420 г;шт;Йогурты, творожки;Молочная продукция;;;;;75;;;;1;;;;;;;;;;;;;
4606779609404;168;91ad1bc2-ccfa-11de-b3e3-000ea6f87aa1;Эрмигурт питьевой йогурт 1,2% Ehrmann  420 г;Эрмигурт питьевой йогурт 1,2% Ehrmann  420 г;шт;Йогурты, творожки;Молочная продукция;;;;;75;;;;1;;;;;;;;;;;;;
4606779609701;168;91ad1bc2-ccfa-11de-b3e3-000ea6f87aa1;Эрмигурт питьевой йогурт 1,2% Ehrmann  420 г;Эрмигурт питьевой йогурт 1,2% Ehrmann  420 г;шт;Йогурты, творожки;Молочная продукция;;;;;75;;;;1;;;;;;;;;;;;;
4606779692109;168;91ad1bc2-ccfa-11de-b3e3-000ea6f87aa1;Эрмигурт питьевой йогурт 1,2% Ehrmann  420 г;Эрмигурт питьевой йогурт 1,2% Ehrmann  420 г;шт;Йогурты, творожки;Молочная продукция;;;;;75;;;;1;;;;;;;;;;;;;
4606779692208;168;91ad1bc2-ccfa-11de-b3e3-000ea6f87aa1;Эрмигурт питьевой йогурт 1,2% Ehrmann  420 г;Эрмигурт питьевой йогурт 1,2% Ehrmann  420 г;шт;Йогурты, творожки;Молочная продукция;;;;;75;;;;1;;;;;;;;;;;;;
4606779692307;168;91ad1bc2-ccfa-11de-b3e3-000ea6f87aa1;Эрмигурт питьевой йогурт 1,2% Ehrmann  420 г;Эрмигурт питьевой йогурт 1,2% Ehrmann  420 г;шт;Йогурты, творожки;Молочная продукция;;;;;75;;;;1;;;;;;;;;;;;;
4606779230103;171;91ad1bc8-ccfa-11de-b3e3-000ea6f87aa1;Сметановна сметанный продукт  15% Ehrmann 185г;Сметановна сметанный продукт  15% Ehrmann 185г;шт;Йогурты, творожки;Молочная продукция;;;;;61;;;;3;;;;;;;;;;;;;
4606779240102;172;91ad1bca-ccfa-11de-b3e3-000ea6f87aa1;Сметановна сметанный продукт 15%  Ehrmann 375г;Сметановна сметанный продукт 15%  Ehrmann 375г;шт;Йогурты, творожки;Молочная продукция;;;;;106;;;;4;;;;;;;;;;;;;
4610000821008;195;61c4cd26-cd0d-11de-b3e3-000ea6f87aa1;Перец красный мол. жгучий "Приправыч" 10 г;Перец красный мол. жгучий "Приправыч" 10 г;шт;Приправы, уксус, сода;;;;;;7;;;;3;;;;;;;;;;;;;
4610000820544;198;61c4cd2c-cd0d-11de-b3e3-000ea6f87aa1;Приправа  для  посола кр.рыбы "Приправыч" 15 г;Приправа  для  посола кр.рыбы "Приправыч" 15 г;шт;Приправы, уксус, сода;;;;;;12;;;;4;;;;;;;;;;;;;
4610000822371;203;61c4cd36-cd0d-11de-b3e3-000ea6f87aa1;Приправа  для  плова  "Приправыч" 15 г;Приправа  для  плова  "Приправыч" 15 г;шт;Приправы, уксус, сода;;;;;;14;;;;3;;;;;;;;;;;;;
4610000820520;209;61c4cd42-cd0d-11de-b3e3-000ea6f87aa1;Горчичный порошок "Приправыч" 50 г;Горчичный порошок "Приправыч" 50 г;шт;Приправы, уксус, сода;;;;;;12;;;;5;;;;;;;;;;;;;
4610000821077;210;61c4cd44-cd0d-11de-b3e3-000ea6f87aa1;Укроп зелень сушеная "Приправыч" 7 г;Укроп зелень сушеная "Приправыч" 7 г;шт;Приправы, уксус, сода;;;;;;11;;;;9;;;;;;;;;;;;;
4610000823514;213;61c4cd4a-cd0d-11de-b3e3-000ea6f87aa1;Желатин  "Приправыч" 20 г;Желатин  "Приправыч" 20 г;шт;Приправы, уксус, сода;;;;;;24;;;;8;;;;;;;;;;;;;
4610000820308;216;c37804da-cd14-11de-b3e3-000ea6f87aa1;Лимонная кислота  "Приправыч" 10 г;Лимонная кислота  "Приправыч" 10 г;шт;Приправы, уксус, сода;;;;;;5;;;;4;;;;;;;;;;;;;
4610000823491;218;c37804de-cd14-11de-b3e3-000ea6f87aa1;Дрожжи  быстродействующие "Приправыч" 10 г;Дрожжи  быстродействующие "Приправыч" 10 г;шт;Приправы, уксус, сода;;;;;;9;;;;5;;;;;;;;;;;;;
4610000823538;220;c37804e2-cd14-11de-b3e3-000ea6f87aa1;Желе в ассортименте "Приправыч" 100 г;Желе в ассортименте "Приправыч" 100 г;шт;Приправы, уксус, сода;;;;;;33;;;;3;;;;;;;;;;;;;
4610000823545;220;c37804e2-cd14-11de-b3e3-000ea6f87aa1;Желе в ассортименте "Приправыч" 100 г;Желе в ассортименте "Приправыч" 100 г;шт;Приправы, уксус, сода;;;;;;33;;;;3;;;;;;;;;;;;;
4610000823552;220;c37804e2-cd14-11de-b3e3-000ea6f87aa1;Желе в ассортименте "Приправыч" 100 г;Желе в ассортименте "Приправыч" 100 г;шт;Приправы, уксус, сода;;;;;;33;;;;3;;;;;;;;;;;;;
4630019131653;220;c37804e2-cd14-11de-b3e3-000ea6f87aa1;Желе в ассортименте "Приправыч" 100 г;Желе в ассортименте "Приправыч" 100 г;шт;Приправы, уксус, сода;;;;;;33;;;;3;;;;;;;;;;;;;
4607021814423;221;c37804e4-cd14-11de-b3e3-000ea6f87aa1;Уксусная кислота 70% 160 г ;Уксусная кислота 70% 160 г ;шт;Приправы, уксус, сода;;;;;;33;;;;7;;;;;;;;;;;;;
4607141380013;221;c37804e4-cd14-11de-b3e3-000ea6f87aa1;Уксусная кислота 70% 160 г ;Уксусная кислота 70% 160 г ;шт;Приправы, уксус, сода;;;;;;33;;;;7;;;;;;;;;;;;;
4610000822135;224;c37804ea-cd14-11de-b3e3-000ea6f87aa1;Приправа  Карри "Приправыч" 15 г;Приправа  Карри "Приправыч" 15 г;шт;Приправы, уксус, сода;;;;;;10;;;;5;;;;;;;;;;;;;
4610000820919;226;c37804ee-cd14-11de-b3e3-000ea6f87aa1;Перец черный мол. жгучий "Приправыч" 10 г;Перец черный мол. жгучий "Приправыч" 10 г;шт;Приправы, уксус, сода;;;;;;24;;;;8;;;;;;;;;;;;;
4607013030732;275;3050c6b3-cdb9-11de-b3e6-000ea6f87aa1;Братское  пиво  светлое  1,5 л  4,8 %;Братское  пиво  светлое  1,5 л  4,8 %;шт;Пиво;Слабоалкогольная продукция;;;;;121;;;;4;;;;;;;;;;;;;
4607013033290;275;3050c6b3-cdb9-11de-b3e6-000ea6f87aa1;Братское  пиво  светлое  1,5 л  4,8 %;Братское  пиво  светлое  1,5 л  4,8 %;шт;Пиво;Слабоалкогольная продукция;;;;;121;;;;4;;;;;;;;;;;;;
46180810;279;3050c6ba-cdb9-11de-b3e6-000ea6f87aa1;Лаймон фрэш напиток оранж 0,5 л пэт;Лаймон фрэш напиток оранж 0,5 л пэт;шт;Напитки, мин. вода;Безалкогольная продукция;;;;;65;;;;1;;;;;;;;;;;;;
4607013030077;282;3050c6c0-cdb9-11de-b3e6-000ea6f87aa1;Гелиос  мин. вода газ.  0,5 л;Гелиос  мин. вода газ.  0,5 л;шт;Напитки, мин. вода;Безалкогольная продукция;;;;;18;;;;32;;;;;;;;;;;;;
4607013030107;282;3050c6c0-cdb9-11de-b3e6-000ea6f87aa1;Гелиос  мин. вода газ.  0,5 л;Гелиос  мин. вода газ.  0,5 л;шт;Напитки, мин. вода;Безалкогольная продукция;;;;;18;;;;32;;;;;;;;;;;;;
4607013030633;282;3050c6c0-cdb9-11de-b3e6-000ea6f87aa1;Гелиос  мин. вода газ.  0,5 л;Гелиос  мин. вода газ.  0,5 л;шт;Напитки, мин. вода;Безалкогольная продукция;;;;;18;;;;32;;;;;;;;;;;;;
4607013030640;282;3050c6c0-cdb9-11de-b3e6-000ea6f87aa1;Гелиос  мин. вода газ.  0,5 л;Гелиос  мин. вода газ.  0,5 л;шт;Напитки, мин. вода;Безалкогольная продукция;;;;;18;;;;32;;;;;;;;;;;;;
4607013030091;284;3050c6c4-cdb9-11de-b3e6-000ea6f87aa1;Гелиос  мин. вода газ.  1,5 л;Гелиос  мин. вода газ.  1,5 л;шт;Напитки, мин. вода;Безалкогольная продукция;;;;;35;;;;27;;;;;;;;;;;;;
4607013030121;284;3050c6c4-cdb9-11de-b3e6-000ea6f87aa1;Гелиос  мин. вода газ.  1,5 л;Гелиос  мин. вода газ.  1,5 л;шт;Напитки, мин. вода;Безалкогольная продукция;;;;;35;;;;27;;;;;;;;;;;;;
4607012937421;289;3050c6ce-cdb9-11de-b3e6-000ea6f87aa1;Коктель Чудо мол. в ассортименте  2% 950 гр;Коктель Чудо мол. в ассортименте  2% 950 гр;шт;Молоко, коктель, сух. молоко;Молочная продукция;;;;;101;;;;13;;;;;;;;;;;;;
4690228006845;289;3050c6ce-cdb9-11de-b3e6-000ea6f87aa1;Коктель Чудо мол. в ассортименте  2% 950 гр;Коктель Чудо мол. в ассортименте  2% 950 гр;шт;Молоко, коктель, сух. молоко;Молочная продукция;;;;;101;;;;13;;;;;;;;;;;;;
4690228006852;289;3050c6ce-cdb9-11de-b3e6-000ea6f87aa1;Коктель Чудо мол. в ассортименте  2% 950 гр;Коктель Чудо мол. в ассортименте  2% 950 гр;шт;Молоко, коктель, сух. молоко;Молочная продукция;;;;;101;;;;13;;;;;;;;;;;;;
4690228006869;289;3050c6ce-cdb9-11de-b3e6-000ea6f87aa1;Коктель Чудо мол. в ассортименте  2% 950 гр;Коктель Чудо мол. в ассортименте  2% 950 гр;шт;Молоко, коктель, сух. молоко;Молочная продукция;;;;;101;;;;13;;;;;;;;;;;;;
;293;3050c6d6-cdb9-11de-b3e6-000ea6f87aa1;Коктель Чудо мол. Банан-Карамель  2%  0,2 л ;Коктель Чудо мол. Банан-Карамель  2%  0,2 л ;шт;Молоко, коктель, сух. молоко;Молочная продукция;;;;;36;;;;8;;;;;;;;;;;;;
4601201054081;305;4a6263b5-cddb-11de-b3e7-000ea6f87aa1;Любимый сад  сок в ассорт. 200 г.;Любимый сад  сок в ассорт. 200 г.;шт;Соки;Безалкогольная продукция;;;;;24;;;;73;;;;;;;;;;;;;
4601201054470;305;4a6263b5-cddb-11de-b3e7-000ea6f87aa1;Любимый сад  сок в ассорт. 200 г.;Любимый сад  сок в ассорт. 200 г.;шт;Соки;Безалкогольная продукция;;;;;24;;;;73;;;;;;;;;;;;;
4601512006748;305;4a6263b5-cddb-11de-b3e7-000ea6f87aa1;Любимый сад  сок в ассорт. 200 г.;Любимый сад  сок в ассорт. 200 г.;шт;Соки;Безалкогольная продукция;;;;;24;;;;73;;;;;;;;;;;;;
4601512009039;305;4a6263b5-cddb-11de-b3e7-000ea6f87aa1;Любимый сад  сок в ассорт. 200 г.;Любимый сад  сок в ассорт. 200 г.;шт;Соки;Безалкогольная продукция;;;;;24;;;;73;;;;;;;;;;;;;
4601512009428;305;4a6263b5-cddb-11de-b3e7-000ea6f87aa1;Любимый сад  сок в ассорт. 200 г.;Любимый сад  сок в ассорт. 200 г.;шт;Соки;Безалкогольная продукция;;;;;24;;;;73;;;;;;;;;;;;;
4607017216507;305;4a6263b5-cddb-11de-b3e7-000ea6f87aa1;Любимый сад  сок в ассорт. 200 г.;Любимый сад  сок в ассорт. 200 г.;шт;Соки;Безалкогольная продукция;;;;;24;;;;73;;;;;;;;;;;;;
4607017216552;305;4a6263b5-cddb-11de-b3e7-000ea6f87aa1;Любимый сад  сок в ассорт. 200 г.;Любимый сад  сок в ассорт. 200 г.;шт;Соки;Безалкогольная продукция;;;;;24;;;;73;;;;;;;;;;;;;
